id,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,geometry
ci40379920,0.86,"3km SE of Vincent, CA",1669216709670,1669225709999,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379920,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379920&format=geojson,,,,,reviewed,0,11,ci,40379920,",ci40379920,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.02586,0.13,67.0,ml,earthquake,"M 0.9 - 3km SE of Vincent, CA",POINT Z (-118.0865 34.4836667 10.47)
pr71383613,1.94,"2 km S of La Parguera, Puerto Rico",1669216335610,1669218410980,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71383613,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71383613&format=geojson,,,,,reviewed,0,58,pr,71383613,",pr71383613,",",pr,",",origin,phase-data,",7.0,0.01548,0.07,230.0,md,earthquake,"M 1.9 - 2 km S of La Parguera, Puerto Rico",POINT Z (-67.0488333333333 17.9545 6.89)
us7000irts,4.5,"136 km SSW of Bambanglipuro, Indonesia",1669215743693,1669240669040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000irts,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000irts&format=geojson,,,,,reviewed,0,312,us,7000irts,",us7000irts,",",us,",",origin,phase-data,",41.0,1.356,0.77,106.0,mb,earthquake,"M 4.5 - 136 km SSW of Bambanglipuro, Indonesia",POINT Z (109.8599 -9.1068 34.528)
ci40379912,0.81,"15km NE of Little Lake, CA",1669215627090,1669230422764,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379912,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379912&format=geojson,,,,,reviewed,0,10,ci,40379912,",ci40379912,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.04404,0.12,115.0,ml,earthquake,"M 0.8 - 15km NE of Little Lake, CA",POINT Z (-117.7823333 36.021 2.2)
ak022f11f2eb,1.6,"37 km S of Nelchina, Alaska",1669215517797,1669215674986,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f11f2eb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f11f2eb&format=geojson,,,,,automatic,0,39,ak,022f11f2eb,",ak022f11f2eb,",",ak,",",origin,phase-data,",,,0.63,,ml,earthquake,"M 1.6 - 37 km S of Nelchina, Alaska",POINT Z (-146.755 61.6537 19.7)
tx2022wytk,2.7,"31 km NW of Toyah, Texas",1669215035291,1669225198383,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022wytk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022wytk&format=geojson,,,,,reviewed,0,112,tx,2022wytk,",tx2022wytk,",",tx,",",origin,phase-data,",26.0,0.03978448044,0.2,64.0,ml,earthquake,"M 2.7 - 31 km NW of Toyah, Texas",POINT Z (-104.0080874 31.52836424 6.735705566)
uu60526152,0.53,Wyoming,1669214852270,1669224006840,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60526152,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60526152&format=geojson,,,,,reviewed,0,4,uu,60526152,",uu60526152,",",uu,",",origin,phase-data,",10.0,0.04022,0.08,190.0,md,earthquake,M 0.5 - Wyoming,POINT Z (-110.795 44.7958333 4.85)
nn00851931,1.2,"36 km SE of Mina, Nevada",1669214602461,1669236736298,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00851931,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00851931&format=geojson,,,,,reviewed,0,22,nn,00851931,",nn00851931,",",nn,",",origin,phase-data,",14.0,0.137,0.1397,176.07,ml,earthquake,"M 1.2 - 36 km SE of Mina, Nevada",POINT Z (-117.7702 38.2042 9)
pr71383603,1.97,"5 km WSW of Guánica, Puerto Rico",1669214472890,1669217889190,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71383603,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71383603&format=geojson,,,,,reviewed,0,60,pr,71383603,",pr71383603,",",pr,",",origin,phase-data,",6.0,0.0748,0.04,210.0,md,earthquake,"M 2.0 - 5 km WSW of Guánica, Puerto Rico",POINT Z (-66.9541666666667 17.9523333333333 10.82)
ak022f11ahjf,2.5,"37 km WNW of Petersville, Alaska",1669214221631,1669214360310,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f11ahjf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f11ahjf&format=geojson,,,,,automatic,0,96,ak,022f11ahjf,",ak022f11ahjf,",",ak,",",origin,phase-data,",,,0.65,,ml,earthquake,"M 2.5 - 37 km WNW of Petersville, Alaska",POINT Z (-151.4575 62.599 88.9)
ci40379904,1.01,"11km ESE of Lake Isabella, CA",1669213426240,1669222169020,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379904,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379904&format=geojson,,,,,reviewed,0,16,ci,40379904,",ci40379904,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",16.0,0.1227,0.22,69.0,ml,earthquake,"M 1.0 - 11km ESE of Lake Isabella, CA",POINT Z (-118.3658333 35.5726667 3.12)
nn00851929,2.3,"31 km SE of Mina, Nevada",1669212822693,1669225507826,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00851929,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00851929&format=geojson,,,,,reviewed,0,81,nn,00851929,",nn00851929,",",nn,",",origin,phase-data,",19.0,0.089,0.1479,85.63,ml,earthquake,"M 2.3 - 31 km SE of Mina, Nevada",POINT Z (-117.8647 38.1864 8)
nc73810646,1.52,"18km SSE of Mammoth Lakes, CA",1669212767260,1669235594874,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73810646,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73810646&format=geojson,,,,,reviewed,0,36,nc,73810646,",nc73810646,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",24.0,0.09523,0.04,161.0,md,earthquake,"M 1.5 - 18km SSE of Mammoth Lakes, CA",POINT Z (-118.8721667 37.501 3.46)
pr71383588,2.44,"6 km WSW of Fuig, Puerto Rico",1669211995370,1669214339450,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71383588,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71383588&format=geojson,,,,,reviewed,0,92,pr,71383588,",pr71383588,",",pr,",",origin,phase-data,",21.0,0.06571,0.13,194.0,md,earthquake,"M 2.4 - 6 km WSW of Fuig, Puerto Rico",POINT Z (-66.9755 17.9631666666667 9.3)
hv73232977,2.38,"11 km ENE of P?hala, Hawaii",1669211636130,1669211967560,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73232977,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73232977&format=geojson,,,,,automatic,0,87,hv,73232977,",hv73232977,",",hv,",",origin,phase-data,",47.0,,0.180000007,133.0,ml,earthquake,"M 2.4 - 11 km ENE of P?hala, Hawaii",POINT Z (-155.386840820312 19.2569999694824 30.9599990844727)
ci40379896,1.51,"12km WSW of Salton City, CA",1669211555310,1669225325530,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379896,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379896&format=geojson,,,,,reviewed,0,35,ci,40379896,",ci40379896,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",55.0,0.07807,0.21,37.0,ml,earthquake,"M 1.5 - 12km WSW of Salton City, CA",POINT Z (-116.079 33.2775 4.22)
ak022f10rmh4,1.5,"13 km NNE of Susitna North, Alaska",1669211340569,1669211476661,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f10rmh4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f10rmh4&format=geojson,,,,,automatic,0,35,ak,022f10rmh4,",ak022f10rmh4,",",ak,",",origin,phase-data,",,,0.46,,ml,earthquake,"M 1.5 - 13 km NNE of Susitna North, Alaska",POINT Z (-149.7467 62.2736 15)
ci40379888,2.51,"15km SSW of Searles Valley, CA",1669210689700,1669224778840,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379888,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379888&format=geojson,,,,,reviewed,0,97,ci,40379888,",ci40379888,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",34.0,0.1303,0.14,74.0,ml,earthquake,"M 2.5 - 15km SSW of Searles Valley, CA",POINT Z (-117.4441667 35.6381667 6.62)
nc73810636,0.35,"7km NW of The Geysers, CA",1669210518290,1669211472280,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73810636,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73810636&format=geojson,,,,,automatic,0,2,nc,73810636,",nc73810636,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.003295,0.02,124.0,md,earthquake,"M 0.4 - 7km NW of The Geysers, CA",POINT Z (-122.8115005 38.8264999 1.9)
us7000irta,4.6,"south of Java, Indonesia",1669210044182,1669212264040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000irta,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000irta&format=geojson,,,,,reviewed,0,326,us,7000irta,",us7000irta,",",us,",",origin,phase-data,",39.0,1.366,0.78,59.0,mb,earthquake,"M 4.6 - south of Java, Indonesia",POINT Z (109.8235 -9.0983 3.331)
nc73810626,1.05,"16km E of Seven Trees, CA",1669209345700,1669234270741,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73810626,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73810626&format=geojson,,,,,reviewed,0,17,nc,73810626,",nc73810626,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",26.0,0.02707,0.09,44.0,md,earthquake,"M 1.1 - 16km E of Seven Trees, CA",POINT Z (-121.6551667 37.282 3.11)
ak022f10innl,2.4,"63 km WNW of Ninilchik, Alaska",1669208836813,1669208968457,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f10innl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f10innl&format=geojson,,,,,automatic,0,89,ak,022f10innl,",ak022f10innl,",",ak,",",origin,phase-data,",,,0.66,,ml,earthquake,"M 2.4 - 63 km WNW of Ninilchik, Alaska",POINT Z (-152.791 60.1764 94.4)
ci40379872,0.81,"20km E of Little Lake, CA",1669208366630,1669224216398,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379872,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379872&format=geojson,,,,,reviewed,0,10,ci,40379872,",ci40379872,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.1165,0.09,132.0,ml,earthquake,"M 0.8 - 20km E of Little Lake, CA",POINT Z (-117.6823333 35.9098333 8.74)
ci40379864,1.15,"3km SSE of Lake Henshaw, CA",1669208327700,1669237316960,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379864,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379864&format=geojson,1.0,2.2,,,reviewed,0,21,ci,40379864,",ci40379864,",",ci,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",51.0,0.01904,0.15,33.0,ml,earthquake,"M 1.2 - 3km SSE of Lake Henshaw, CA",POINT Z (-116.7463333 33.22 11.26)
hv73232932,2.18000007,"Island of Hawaii, Hawaii",1669207944430,1669208140730,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73232932,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73232932&format=geojson,,,,,automatic,0,73,hv,73232932,",hv73232932,",",hv,",",origin,phase-data,",46.0,,0.140000001,149.0,md,earthquake,"M 2.2 - Island of Hawaii, Hawaii",POINT Z (-155.494003295898 19.1758327484131 37.6300010681152)
ci40379856,1.12,"8km ENE of San Jacinto, CA",1669207733990,1669223565051,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379856,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379856&format=geojson,,,,,reviewed,0,19,ci,40379856,",ci40379856,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",55.0,0.0675,0.16,35.0,ml,earthquake,"M 1.1 - 8km ENE of San Jacinto, CA",POINT Z (-116.8878333 33.8186667 17.26)
ak022f102n1i,2.0,"54 km SSE of Denali National Park, Alaska",1669206763901,1669206935168,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f102n1i,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f102n1i&format=geojson,,,,,automatic,0,62,ak,022f102n1i,",ak022f102n1i,",",ak,",",origin,phase-data,",,,0.82,,ml,earthquake,"M 2.0 - 54 km SSE of Denali National Park, Alaska",POINT Z (-151.3954 63.0718 0)
ak022f1014zq,1.6,"102 km NW of Yakutat, Alaska",1669206343429,1669206446293,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f1014zq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f1014zq&format=geojson,,,,,automatic,0,39,ak,022f1014zq,",ak022f1014zq,",",ak,",",origin,phase-data,",,,0.58,,ml,earthquake,"M 1.6 - 102 km NW of Yakutat, Alaska",POINT Z (-141.1074 60.144 0)
nc73810621,1.98,"8km NE of Upper Lake, CA",1669206104180,1669234332747,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73810621,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73810621&format=geojson,,,,,reviewed,0,60,nc,73810621,",nc73810621,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",48.0,0.08837,0.21,54.0,md,earthquake,"M 2.0 - 8km NE of Upper Lake, CA",POINT Z (-122.8368333 39.2153333 -0.65)
ak022f0zzsfl,2.7,Southern Alaska,1669205954942,1669221508432,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f0zzsfl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f0zzsfl&format=geojson,6.0,2.0,,,reviewed,0,113,ak,022f0zzsfl,",ak022f0zzsfl,",",ak,",",dyfi,origin,phase-data,",,,0.86,,ml,earthquake,M 2.7 - Southern Alaska,POINT Z (-149.6236 61.7225 28)
nn00851923,2.3,"36 km SE of Mina, Nevada",1669205833954,1669227395600,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00851923,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00851923&format=geojson,,,,,reviewed,0,81,nn,00851923,",nn00851923,",",nn,",",origin,phase-data,",19.0,0.116,0.1318,89.04,ml,earthquake,"M 2.3 - 36 km SE of Mina, Nevada",POINT Z (-117.7929 38.1715 11.3)
ci40379848,1.32,"3km SE of Lake Henshaw, CA",1669204944450,1669212328080,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379848,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379848&format=geojson,,,,,reviewed,0,27,ci,40379848,",ci40379848,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",42.0,0.02083,0.16,34.0,ml,earthquake,"M 1.3 - 3km SE of Lake Henshaw, CA",POINT Z (-116.7435 33.2195 11.6)
tx2022wynu,2.3,"64 km SSW of Whites City, New Mexico",1669204899965,1669234962660,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022wynu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022wynu&format=geojson,,,,,reviewed,0,81,tx,2022wynu,",tx2022wynu,",",tx,",",origin,phase-data,",23.0,0.06539097981,0.1,75.0,ml,earthquake,"M 2.3 - 64 km SSW of Whites City, New Mexico",POINT Z (-104.5393279 31.61217528 8.342456055)
ak022f0zvpjd,2.0,"12 km N of Meadow Lakes, Alaska",1669204810336,1669204891849,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f0zvpjd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f0zvpjd&format=geojson,,,,,automatic,0,62,ak,022f0zvpjd,",ak022f0zvpjd,",",ak,",",origin,phase-data,",,,0.21,,ml,earthquake,"M 2.0 - 12 km N of Meadow Lakes, Alaska",POINT Z (-149.6141 61.7378 38.1)
ak022f0zln97,1.3,Southern Alaska,1669204395152,1669204484797,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f0zln97,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f0zln97&format=geojson,,,,,automatic,0,26,ak,022f0zln97,",ak022f0zln97,",",ak,",",origin,phase-data,",,,0.27,,ml,earthquake,M 1.3 - Southern Alaska,POINT Z (-151.595 61.259 67.1)
ak022f0zk6ck,2.6,"32 km SE of Denali National Park, Alaska",1669203989661,1669205493040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f0zk6ck,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f0zk6ck&format=geojson,,,,,automatic,0,104,ak,022f0zk6ck,",us7000irsw,ak022f0zk6ck,",",us,ak,",",origin,phase-data,",,,0.66,,ml,earthquake,"M 2.6 - 32 km SE of Denali National Park, Alaska",POINT Z (-151.285 63.3223 7.9)
uu60526147,0.75,"7 km SW of Corinne, Utah",1669203914690,1669223541300,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60526147,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60526147&format=geojson,,,,,reviewed,0,9,uu,60526147,",uu60526147,",",uu,",",origin,phase-data,",16.0,0.1017,0.11,64.0,md,earthquake,"M 0.8 - 7 km SW of Corinne, Utah",POINT Z (-112.1801667 41.5033333 2.65)
ak022f0zjrjp,2.1,"10 km NE of Fox River, Alaska",1669203877104,1669204849040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f0zjrjp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f0zjrjp&format=geojson,,,,,automatic,0,68,ak,022f0zjrjp,",us7000irsv,ak022f0zjrjp,",",us,ak,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 2.1 - 10 km NE of Fox River, Alaska",POINT Z (-150.8562 59.9322 68.5)
ci40379840,1.06,"19km E of Little Lake, CA",1669202705930,1669222956998,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379840,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379840&format=geojson,,,,,reviewed,0,17,ci,40379840,",ci40379840,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.1008,0.2,84.0,ml,earthquake,"M 1.1 - 19km E of Little Lake, CA",POINT Z (-117.6941667 35.9385 0.01)
ak022f0z13qh,1.4,Southern Alaska,1669201050970,1669201203869,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f0z13qh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f0z13qh&format=geojson,,,,,automatic,0,30,ak,022f0z13qh,",ak022f0z13qh,",",ak,",",origin,phase-data,",,,0.68,,ml,earthquake,M 1.4 - Southern Alaska,POINT Z (-148.1253 61.6892 21.4)
hv73232807,2.01,"15 km W of Volcano, Hawaii",1669199888930,1669200221220,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73232807,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73232807&format=geojson,,,,,automatic,0,62,hv,73232807,",hv73232807,",",hv,",",origin,phase-data,",33.0,,0.200000003,68.0,ml,earthquake,"M 2.0 - 15 km W of Volcano, Hawaii",POINT Z (-155.383499145508 19.4263324737549 2.0699999332428)
nc73810611,1.19,"10km WNW of Cobb, CA",1669199629080,1669215251684,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73810611,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73810611&format=geojson,,,,,automatic,0,22,nc,73810611,",nc73810611,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.007353,0.03,87.0,md,earthquake,"M 1.2 - 10km WNW of Cobb, CA",POINT Z (-122.8286667 38.8436661 1.52)
ci40379832,0.53,"3km ESE of Vincent, CA",1669199525320,1669222792982,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379832,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379832&format=geojson,,,,,reviewed,0,4,ci,40379832,",ci40379832,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.02939,0.09,100.0,ml,earthquake,"M 0.5 - 3km ESE of Vincent, CA",POINT Z (-118.083 34.4898333 10.53)
pr71383583,2.49,Puerto Rico region,1669199368970,1669208026750,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71383583,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71383583&format=geojson,,,,,reviewed,0,95,pr,71383583,",pr71383583,",",pr,",",origin,phase-data,",5.0,0.0444,0.04,214.0,md,earthquake,M 2.5 - Puerto Rico region,POINT Z (-67.0005 17.985 10.61)
hv73232772,1.84000003,"3 km ESE of P?hala, Hawaii",1669198897460,1669199091700,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73232772,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73232772&format=geojson,,,,,automatic,0,52,hv,73232772,",hv73232772,",",hv,",",origin,phase-data,",16.0,,0.100000001,271.0,md,earthquake,"M 1.8 - 3 km ESE of P?hala, Hawaii",POINT Z (-155.449340820312 19.193000793457 34.3499984741211)
us7000irsr,4.9,Mid-Indian Ridge,1669197725128,1669198876040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000irsr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000irsr&format=geojson,,,,,reviewed,0,369,us,7000irsr,",us7000irsr,",",us,",",origin,phase-data,",43.0,7.883,0.61,67.0,mb,earthquake,M 4.9 - Mid-Indian Ridge,POINT Z (71.2417 -22.6365 10)
ci40379824,0.93,"11km SE of Ocotillo Wells, CA",1669197568780,1669222608966,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40379824,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40379824&format=geojson,,,,,reviewed,0,13,ci,40379824,",ci40379824,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.09805,0.14,48.0,ml,earthquake,"M 0.9 - 11km SE of Ocotillo Wells, CA",POINT Z (-116.0365 33.0885 8.55)
ak022f0ydr7q,0.8,"85 km NNW of Karluk, Alaska",1669196917828,1669197008906,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f0ydr7q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f0ydr7q&format=geojson,,,,,automatic,0,10,ak,022f0ydr7q,",ak022f0ydr7q,",",ak,",",origin,phase-data,",,,0.12,,ml,earthquake,"M 0.8 - 85 km NNW of Karluk, Alaska",POINT Z (-155.1125 58.2541 1.2)
ak022f0yb6nb,0.8,Alaska Peninsula,1669196198156,1669196415548,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022f0yb6nb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022f0yb6nb&format=geojson,,,,,automatic,0,10,ak,022f0yb6nb,",ak022f0yb6nb,",",ak,",",origin,phase-data,",,,0.6,,ml,earthquake,M 0.8 - Alaska Peninsula,POINT Z (-155.092 58.1929 0)
nc73810606,0.2,"6km W of Cobb, CA",1669195717200,1669236193928,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73810606,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73810606&format=geojson,,,,,reviewed,0,1,nc,73810606,",nc73810606,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.009175,0.02,95.0,md,earthquake,"M 0.2 - 6km W of Cobb, CA",POINT Z (-122.7866667 38.8211667 2.24)
tx2022wyit,2.2,"62 km SSW of Whites City, New Mexico",1669195686849,1669231674401,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022wyit,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022wyit&format=geojson,,,,,reviewed,0,74,tx,2022wyit,",tx2022wyit,",",tx,",",origin,phase-data,",22.0,0.04966738379,0.2,75.0,ml,earthquake,"M 2.2 - 62 km SSW of Whites City, New Mexico",POINT Z (-104.5173621 31.62107235 7.674047852000001)
